"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tweetid"
"399","LIVE for some League of Legends viewer games! JUNGLE TIME! various junglers, memes and DREAMS! might play some Star ",FALSE,1,NA,2017-12-16 21:08:25,TRUE,NA,"942139374422102016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Reiss_wolf",5,FALSE,FALSE,NA,NA,399
"400","Am apreciat un videoclip pe @YouTube, #League Of Legends EX Challenger Main ADC !!!",FALSE,0,NA,2017-12-16 21:06:17,FALSE,NA,"942138838905950208",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","biton_alin",0,FALSE,FALSE,NA,NA,400
"401","#League League of Legends Tryndamere sword keychain ",FALSE,0,NA,2017-12-16 21:06:13,FALSE,NA,"942138819448631296",NA,"<a href=""http://summonershop.com"" rel=""nofollow"">Summoner Shop</a>","summonershop",0,FALSE,FALSE,NA,NA,401
"402","@RossBoomsocks I've never played League of Legends in my life
can I join",FALSE,6,"RossBoomsocks",2017-12-16 21:05:50,FALSE,"942138337313292288","942138722669101056","1702400202","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GamingSpeedy",0,FALSE,FALSE,NA,NA,402
"403","Know Your Team: Echo Fox ",FALSE,0,NA,2017-12-16 21:05:40,FALSE,NA,"942138681430827008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eSports_Newz",0,FALSE,FALSE,NA,NA,403
"404","Making new League Of Legends account if you wanna play message me your username #LeagueofLegends",FALSE,0,NA,2017-12-16 21:05:19,FALSE,NA,"942138593790910469",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheBlueExile",0,FALSE,FALSE,NA,NA,404
"405","@ohs0s0h0t1 Why Im in my bed watching league of legends why wouod I get on if nothing to play",FALSE,0,"ohs0s0h0t1",2017-12-16 21:05:09,FALSE,"942138426425528320","942138551948529664","635902540","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JettizuM",0,FALSE,FALSE,NA,NA,405
"406","[Live]
Episode 107
Final pu ",FALSE,1,NA,2017-12-16 21:02:04,TRUE,NA,"942137777952579584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sigfred42",1,FALSE,FALSE,NA,NA,406
"407","League of Legends 2017 12 10 02 48 52 79: via @YouTube",FALSE,0,NA,2017-12-16 21:00:46,FALSE,NA,"942137449450524672",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","apAciFicGIrL",0,FALSE,FALSE,NA,NA,407
"408"," League of Legends &amp; PlayerUnkown BattleGrounds

  ",FALSE,3,NA,2017-12-16 21:00:09,FALSE,NA,"942137294940790790",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meliihucar",0,FALSE,FALSE,NA,NA,408
"409","I liked a @YouTube video Hecarim + Zilean - Bomb Delivery - Break The Meta [League of Legends]",FALSE,0,NA,2017-12-16 20:57:53,FALSE,NA,"942136724884508673",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Rokexc",0,FALSE,FALSE,NA,NA,409
"410","New of Call of Duty Ghosts on Ebay : League of Legends $10 Card  1380 Riot Points - NA Server Only ",FALSE,0,NA,2017-12-16 20:55:19,TRUE,NA,"942136075736305665",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,410
"411","RT @PunjabiLegends_: RECALLING the nerve breaking last over the PUNJABI LEGENDS vs MARATHA Arabians Match. Punjabi Legends Qualified for th",FALSE,0,NA,2017-12-16 20:54:24,FALSE,NA,"942135845422813185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AhmedRa81103035",2,TRUE,FALSE,NA,NA,411
"412","RT @PunjabiLegends_: RECALLING the nerve breaking last over the PUNJABI LEGENDS vs MARATHA Arabians Match. Punjabi Legends Qualified for th",FALSE,0,NA,2017-12-16 20:54:12,FALSE,NA,"942135796466946050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HAfsAziz_14",2,TRUE,FALSE,NA,NA,412
"413","League of Legends - Twisted Treeline - Mordekaiser: via @YouTube",FALSE,0,NA,2017-12-16 20:53:43,FALSE,NA,"942135673481580545",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Graal_Kingdoms",0,FALSE,FALSE,NA,NA,413
"414","I added a video to a @YouTube playlist League of Legends - Twisted Treeline - Mordekaiser",FALSE,0,NA,2017-12-16 20:53:41,FALSE,NA,"942135664098926593",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Graal_Kingdoms",0,FALSE,FALSE,NA,NA,414
"415","I hate league of legends",FALSE,9,NA,2017-12-16 20:53:01,FALSE,NA,"942135496540639232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ApolloLoL",0,FALSE,FALSE,NA,NA,415
"416","RECALLING the nerve breaking last over the PUNJABI LEGENDS vs MARATHA Arabians Match. Punjabi Legends Qualified for ",FALSE,11,NA,2017-12-16 20:52:54,TRUE,NA,"942135470452068352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PunjabiLegends_",2,FALSE,FALSE,NA,NA,416
"417","I liked a @YouTube video League of Legends I Leona Support",FALSE,0,NA,2017-12-16 20:51:07,FALSE,NA,"942135018478063616",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Joker170105",0,FALSE,FALSE,NA,NA,417
"418","RT @CoraxOfficial: Behind the screens, we are working hard on finalizing our League of Legends Roster.
We cant wait until we can finally a",FALSE,0,NA,2017-12-16 20:51:02,FALSE,NA,"942134998777450506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SYETER_EZ",2,TRUE,FALSE,NA,NA,418
"419","@gamingnerdgirls I prefer strategy like Final Fantasy Tactics, or round-based RPGs. My cat killed me too often in League of Legends xD",FALSE,0,"gamingnerdgirls",2017-12-16 20:50:22,FALSE,"941977144674177024","942134829734420485","748466724119416832","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_LaNoir_",0,FALSE,FALSE,NA,NA,419
"420","League OF Legends - 1v1: via @YouTube",FALSE,0,NA,2017-12-16 20:50:07,FALSE,NA,"942134767956439042",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","SkeezG",0,FALSE,FALSE,NA,NA,420
"421","Pep Guardiola is bringing bringing Barcelona to the Premier League in the form of Man City .
16 wins in a row , Goa ",FALSE,1,NA,2017-12-16 20:50:04,TRUE,NA,"942134754731876352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joel_jonn",0,FALSE,FALSE,NA,NA,421
"422","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:49:47,FALSE,NA,"942134683118309378",NA,"<a href=""https://twitter.com/TH3_LURKER"" rel=""nofollow"">TheLurker [VERIFIED] GS2</a>","TH3_LURKER",44,TRUE,FALSE,NA,NA,422
"423","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:49:10,FALSE,NA,"942134531041132544",NA,"<a href=""https://twitter.com/NikkieLaCroix"" rel=""nofollow"">NIKKIELACROIX APP [VERIFIED]</a>","NikkieLaCroix",44,TRUE,FALSE,NA,NA,423
"424","RT @OGTVLoL: La mort de @Doigby en direct sur Mount Your Friends 

#OGMarathon ",FALSE,0,NA,2017-12-16 20:49:09,FALSE,NA,"942134525303324672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeekRom94",1,TRUE,FALSE,NA,NA,424
"425","Me gust un video de @YouTube REDMERCY VS BJERGSEN | $200 1v1 SHOWDOWN!! Season 2 - League of Legends",FALSE,0,NA,2017-12-16 20:48:58,FALSE,NA,"942134479480590336",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","bencastd",0,FALSE,FALSE,NA,NA,425
"426","RT @KingNahiem: Currently Live! Playing: League of Legends &amp; BattleRite

Click that follow button, don't miss out!",FALSE,0,NA,2017-12-16 20:48:54,FALSE,NA,"942134462539759619",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheCakeGoesMoo",7,TRUE,FALSE,NA,NA,426
"427","RT @TeamLDLC: [#LoL] GGWP LFS! We won 2-0 the quarter-final.
See you tomorrow for the semi-finals of the MAXIMUS Cup #FoxSpirit.

Info: htt",FALSE,0,NA,2017-12-16 20:48:45,FALSE,NA,"942134422568128518",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Heart4Battle",5,TRUE,FALSE,NA,NA,427
"428","La mort de @Doigby en direct sur Mount Your Friends 

#OGMarathon ",FALSE,7,NA,2017-12-16 20:48:40,FALSE,NA,"942134404620615680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OGTVLoL",1,FALSE,FALSE,NA,NA,428
"429","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:48:39,FALSE,NA,"942134398115287040",NA,"<a href=""https://twitter.com/THE_VIP3R"" rel=""nofollow"">THEVIPERAPP [VERIFIED]</a>","THE_VIP3R",44,TRUE,FALSE,NA,NA,429
"430","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:48:07,FALSE,NA,"942134263440429056",NA,"<a href=""https://twitter.com/StreamHero"" rel=""nofollow"">STREAMHERO [VERIFIED]</a>","StreamHero",44,TRUE,FALSE,NA,NA,430
"431","Nidalee from League of Legends by Jessica NigriPhoto by Martin Wong ",FALSE,0,NA,2017-12-16 20:48:01,FALSE,NA,"942134239339974658",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","porquepechos",0,FALSE,FALSE,NA,NA,431
"432","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:47:53,FALSE,NA,"942134208180473857",NA,"<a href=""https://twitter.com/CH1CKENDINN3R"" rel=""nofollow"">CHICKENDINNER [VERIFIED] GS1</a>","CH1CKENDINN3R",44,TRUE,FALSE,NA,NA,432
"433","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:47:37,FALSE,NA,"942134141113589760",NA,"<a href=""https://twitter.com/POSIT1V1TY"" rel=""nofollow"">Positivity [VERIFIED] GS</a>","POSIT1V1TY",44,TRUE,FALSE,NA,NA,433
"434","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:47:12,FALSE,NA,"942134032615264261",NA,"<a href=""https://twitter.com/ToxicOgre"" rel=""nofollow"">TOXIC OGRE [VERIFIED]</a>","ToxicOgre",44,TRUE,FALSE,NA,NA,434
"435","league of legends i simsy ",FALSE,1,NA,2017-12-16 20:46:57,FALSE,NA,"942133973530169344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lybbh",0,FALSE,FALSE,NA,NA,435
"436","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:46:45,FALSE,NA,"942133919314513920",NA,"<a href=""https://twitter.com/RetroReTweets"" rel=""nofollow"">RETRORETWEETS APP [VERIFIED]</a>","RetroReTweets",44,TRUE,FALSE,NA,NA,436
"437","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:45:54,FALSE,NA,"942133705400881153",NA,"<a href=""https://twitter.com/RetroRomancer"" rel=""nofollow"">RetroRomancer [VERIFIED] GS</a>","RetroRomancer",44,TRUE,FALSE,NA,NA,437
"438","I liked a @YouTube video REDMERCY VS BJERGSEN | $200 1v1 SHOWDOWN!! Season 2 - League of Legends",FALSE,0,NA,2017-12-16 20:45:42,FALSE,NA,"942133656025432065",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ice2hot2",0,FALSE,FALSE,NA,NA,438
"439","I liked a @YouTube video REDMERCY VS BJERGSEN | $200 1v1 SHOWDOWN!! Season 2 - League of Legends",FALSE,0,NA,2017-12-16 20:45:34,FALSE,NA,"942133624815718400",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","JimmyAvl",0,FALSE,FALSE,NA,NA,439
"440","RT @JeffVeillette: Like, I could claim that Auston Matthews is faking his injury to spend his evenings playing League of Legends, and that",FALSE,0,NA,2017-12-16 20:44:58,FALSE,NA,"942133471857672192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VanKessZak",2,TRUE,FALSE,NA,NA,440
"441","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:44:53,FALSE,NA,"942133450164891649",NA,"<a href=""https://twitter.com/Poppa_Luigi"" rel=""nofollow"">PoppaLuigi [VERIFIED] GS</a>","Poppa_Luigi",44,TRUE,FALSE,NA,NA,441
"442","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:44:52,FALSE,NA,"942133446767448065",NA,"<a href=""https://twitter.com/JackalDancer"" rel=""nofollow"">JACKALDANCER APP [VERIFIED]</a>","JackalDancer",44,TRUE,FALSE,NA,NA,442
"443","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:44:39,FALSE,NA,"942133394770661376",NA,"<a href=""https://twitter.com/TeaganRT"" rel=""nofollow"">TEAGAN [VERIFIED]</a>","TeaganRT",44,TRUE,FALSE,NA,NA,443
"444"," league of legends boi ",FALSE,0,NA,2017-12-16 20:44:37,FALSE,NA,"942133385883017216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmaqueira",0,FALSE,FALSE,NA,NA,444
"445","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:44:35,FALSE,NA,"942133374185025536",NA,"<a href=""https://twitter.com/WICK3DOCEAN"" rel=""nofollow"">WICK3D OCEAN [VERIFIED] GS2</a>","WICK3DOCEAN",44,TRUE,FALSE,NA,NA,445
"446","I liked a @YouTube video Stick Figure Spotlight V: Will of the Blades | League of Legends Community Collab",FALSE,0,NA,2017-12-16 20:43:44,FALSE,NA,"942133163911938050",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Reisz__",0,FALSE,FALSE,NA,NA,446
"447","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:43:39,FALSE,NA,"942133142982455298",NA,"<a href=""https://twitter.com/16BITrts"" rel=""nofollow"">16BIT APP [VERIFIED]</a>","16BITrts",44,TRUE,FALSE,NA,NA,447
"448","league of legends is fun",FALSE,0,NA,2017-12-16 20:43:34,FALSE,NA,"942133121998303237",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BGriff1996",0,FALSE,FALSE,NA,NA,448
"449","RT @KingNahiem: Currently Live! Playing: League of Legends &amp; BattleRite

Click that follow button, don't miss out!",FALSE,0,NA,2017-12-16 20:43:25,FALSE,NA,"942133082051743744",NA,"<a href=""https://twitter.com/DestelloRTs"" rel=""nofollow"">DestelloRTsV2</a>","DestelloRTs",7,TRUE,FALSE,NA,NA,449
"450","Pentakill Montage | PRESEASON | League of Legends (Jhin, Lee Sin, Graves, LeBlanc): putem @YouTube",FALSE,0,NA,2017-12-16 20:43:13,FALSE,NA,"942133030470201344",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","GameB0mb",0,FALSE,FALSE,NA,NA,450
"451","The new league of legends client doing NOTHING just sitting open in the background in low spec mode is eating 447MB ",FALSE,0,NA,2017-12-16 20:43:09,TRUE,NA,"942133013734883329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EShirou",0,FALSE,FALSE,NA,NA,451
"452","RT @KingNahiem: Currently Live! Playing: League of Legends &amp; BattleRite

Click that follow button, don't miss out!",FALSE,0,NA,2017-12-16 20:42:21,FALSE,NA,"942132812907450369",NA,"<a href=""https://m.youtube.com/channel/UCyQP4Xo5TwkAprsAJdCOG0w"" rel=""nofollow"">Retweet bot TheGRetweets</a>","TheGRetweets",7,TRUE,FALSE,NA,NA,452
"453","RT @iahgos: league of legends",FALSE,0,NA,2017-12-16 20:42:17,FALSE,NA,"942132798630055938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_caminhao123",12,TRUE,FALSE,NA,NA,453
"454","RT @KingNahiem: Currently Live! Playing: League of Legends &amp; BattleRite

Click that follow button, don't miss out!",FALSE,0,NA,2017-12-16 20:42:10,FALSE,NA,"942132768825380866",NA,"<a href=""https://twitter.com/HyperRTs"" rel=""nofollow"">Retweet bot v2 hyperrrts</a>","HyperRTs",7,TRUE,FALSE,NA,NA,454
"455","Currently Live! Playing: League of Legends &amp; BattleRite

Click that follow button, don't m ",FALSE,3,NA,2017-12-16 20:41:48,TRUE,NA,"942132675757989888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KingNahiem",7,FALSE,FALSE,NA,NA,455
"456","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:41:24,FALSE,NA,"942132574385856513",NA,"<a href=""https://twitter.com/ReclusiveWhale"" rel=""nofollow"">RECLUSIVEWHALE APP [VERIFIED]</a>","ReclusiveWhale",44,TRUE,FALSE,NA,NA,456
"457","Ich mag das @YouTube-Video: Azir (Mid): Toxic Katarina? #337 [Lets Play] [League of Legends] [German /",FALSE,1,NA,2017-12-16 20:41:14,FALSE,NA,"942132532790878208",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","LoL_Domey",0,FALSE,FALSE,NA,NA,457
"458","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:40:52,FALSE,NA,"942132438645596160",NA,"<a href=""https://twitter.com/SloppyD1SC"" rel=""nofollow"">SLOPPYDISC [VERIFIED] GS</a>","SloppyD1SC",44,TRUE,FALSE,NA,NA,458
"459","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:40:50,FALSE,NA,"942132430399524864",NA,"<a href=""https://twitter.com/BlobOnTheTyne"" rel=""nofollow"">BLOBONTHETYNE [VERIFIED]</a>","BlobOnTheTyne",44,TRUE,FALSE,NA,NA,459
"460","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:40:42,FALSE,NA,"942132400619970560",NA,"<a href=""https://twitter.com/KalibraReTweets"" rel=""nofollow"">KALIBRA_APP [VERIFIED] GS</a>","KalibraReTweets",44,TRUE,FALSE,NA,NA,460
"461","Maratha Arabians vs Punjabi Legends, Highlights of match 9th match T10 Cricket League 2017: via @YouTube",FALSE,0,NA,2017-12-16 20:39:52,FALSE,NA,"942132190481133569",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","m_naumankhalid",0,FALSE,FALSE,NA,NA,461
"462","Am apreciat un videoclip pe @YouTube, #League Of Legends EX Challenger Main ADC !!!",FALSE,0,NA,2017-12-16 20:39:23,FALSE,NA,"942132068829589504",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","WhyPhyLoL",0,FALSE,FALSE,NA,NA,462
"463","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:38:44,FALSE,NA,"942131902768648192",NA,"<a href=""https://twitter.com/R2DYOU"" rel=""nofollow"">R2DYOU [VERIFIED] GS</a>","R2DYOU",44,TRUE,FALSE,NA,NA,463
"464","Anyone play league of legends?",FALSE,0,NA,2017-12-16 20:38:18,FALSE,NA,"942131794941394944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tamra_emmanuel",0,FALSE,FALSE,NA,NA,464
"465","RT @HuzzyGamesLoL: NEW CLASH TOURNAMENT GAME 1 - GNAR TOP - Ft. Phy &amp; FoxDrop | League of Legends: via @YouTube",FALSE,0,NA,2017-12-16 20:38:01,FALSE,NA,"942131724284284928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HellerHunter",2,TRUE,FALSE,NA,NA,465
"466","RT @TERM1N8T0R: STREAMING NOW  on #Twitch is @Somayax swing on over to her channel you will not regret it  Abb",FALSE,0,NA,2017-12-16 20:37:52,FALSE,NA,"942131687558967301",NA,"<a href=""https://twitter.com/itsMAVER1CK"" rel=""nofollow"">ITSMAVERICK [VERIFIED] GS</a>","itsMAVER1CK",44,TRUE,FALSE,NA,NA,466
